type,category,subcategory,priority,message
disaster,trapped,in_building,1,hlp pls. trapped help. can't get out of the house. over n out.
disaster,flooding,house_flooding,2,urgent. basment is floded. Send emergency services.
disaster,evacuation,mandatory,1,emergency situation. must evac imediately. plz send responders quick.
disaster,supply_request,other,,"help needed asap. We require batteries, torches, and sanitation items. plz send responders quick."
disaster,supply_request,food,3,emergency help. out of food. need MREs asap. send help imediately.
disaster,supply_request,clothing,4,emergncy need help. clothes destroyed. need dry clths asap. send someone quick.
disaster,structure_damage,light,4,help needed asap. roof dmg minor. roof partially damaged. respond asap.
disaster,infrastructure_damage,road,5,Anyone there. road washed away. Please send help immediately.
disaster,missing_person,child,1,We need help. Our child is missing after we evacuated the area. send emergency services.
disaster,utility,power_outage,4,emergency situation. blackout. no elec rn. hurry pls.
disaster,flooding,house_flooding,2,theres emergency. home fldg need help. waiting for help.
disaster,missing_person,child,1,urgent situation pls help. kid missing. need emergncy crew now.
disaster,medical,unconscious,2,Can someone assist us. fainted. waiting for help.
disaster,evacuation,mandatory,1,omg help. evacuation order. pls dispatch FD.
disaster,evacuation,mandatory,1,urgent msg. forced evacuate. need svc rn.
disaster,medical,injury,1,Mayday mayday. leg messed up. Requesting immediate response.
disaster,utility,power_outage,4,urgent situation pls help. The entire neighborhood has lost electrical power. Please send help immediately.
disaster,structure_damage,moderate,2,theres emergency. Part of the structure has failed but it is still standing. ETA pls.
disaster,trapped,under_debris,1,nd help rn. cant get out under rubble. pls dispatch FD.
disaster,supply_request,water,2,urgent situation pls help. out of drinking water. req rescue asap.
disaster,infrastructure_damage,utility,2,Please respond as soon as possible. utility network damaged. need svc rn.
disaster,missing_person,child,1,mayday. Our child is missing after we evacuated the area. ETA pls.
disaster,utility,gas_leak,1,help us. strong gas smell. Waiting for assistance.
disaster,medical,heavy_bleeding,1,SOS pls rspnd. bleding bad. Over and out.
disaster,structure_damage,moderate,2,mod struct dmg. pls send help asap.
disaster,utility,power_outage,4,Emergency. Electricity has been unavailable since the storm. need help rn.
disaster,infrastructure_damage,utility,2,A water main has ruptured beneath the street. power lines down. need svc rn.
disaster,flooding,street_flooding,3,urgent msg. All nearby roads are submerged and impassable. streets underwater. waiting for help.
disaster,trapped,in_building,1,help. stuck insd need rescue. trapped inside building. Send emergency services.
disaster,fire,vehicle_fire,3,Can someone assist us. vehicle burning. car engine on fire. ETA pls.
disaster,medical,light_bleeding,3,Need urgent assistance. bleeding from minor wound. plz send responders quick.
disaster,structure_damage,light,4,need assistance rn. roof partially damaged. req rescue asap.
disaster,fire,vehicle_fire,3,SOS pls rspnd. truck burning. car engine on fire. Send someone quickly.
disaster,supply_request,other,,urgent situation pls help. need help with resources. need basic stuff. Waiting for assistance.
disaster,flooding,street_flooding,3,urgent help needed. streets underwater. pls dispatch FD.
disaster,utility,power_outage,4,Please respond as soon as possible. pwr outage whole area. electrcity is completly out. rspnd 2 this msg.
disaster,missing_person,child,1,mayday. kid missing. send help quick.
disaster,evacuation,voluntary,5,Mayday mayday. may need 2 evac. send help imediately.
disaster,trapped,in_building,1,sum1 help. cant get out all exits blokd. send help imediately.
disaster,supply_request,water,2,Requesting immediate help. We urgently need safe drinking water. need immediate response.
disaster,flooding,street_flooding,3,Urgent situation here. Flooding has blocked the only road out. plz send responders quick.
disaster,fire,vehicle_fire,3,anybody there. vehicle in flames on the road. A vehicle is burning at the side of the road. over n out.
disaster,fire,wildfire,1,mayday. A wildfire is moving rapidly toward the neighborhood. wildfire approaching our area. need svc rn.
disaster,fire,vehicle_fire,3,emergency situation. A vehicle is burning at the side of the road. vehicle burning. need immediate response.
disaster,structure_damage,light,4,This is an emergency. some cracks in walls. send help quick.
disaster,evacuation,voluntary,5,omg help. should we evacuate. pls respond.
disaster,structure_damage,moderate,2,need assistance rn. Part of the structure has failed but it is still standing. send someone quick.
disaster,fire,structural_fire,2,urgent. building burning down. pls respond.
disaster,trapped,under_debris,1,need assistance rn. pind under debries. trpd under wreckage. Send someone quickly.
disaster,missing_person,adult,2,This is an emergency. person missing. missing pers pls locate. over n out.
disaster,supply_request,clothing,4,hlp pls. need clothes. send help imediately.
disaster,evacuation,mandatory,1,Please help. Authorities ordered everyone to leave the area immediately. told to evacuate immediately. pls send help asap.
disaster,medical,light_bleeding,3,need assistance rn. minor laceration. Please respond.
disaster,flooding,house_flooding,2,SOS. basement flooded. water in the house. We are waiting in a safe place for responders.
disaster,infrastructure_damage,utility,2,Please respond as soon as possible. util lines dmg. send aid 2 loc.
disaster,flooding,street_flooding,3,We require emergency assistance. cant get out flooded roads. st fldg bad. Over and out.
disaster,fire,vehicle_fire,3,help. engin is burnin. engine fire. send help quick.
disaster,evacuation,mandatory,1,emergncy need help. ordered leave area. send help imediately.
disaster,structure_damage,moderate,2,Help help. structure compromised. Waiting for assistance.
disaster,evacuation,mandatory,1,emergncy need help. A mandatory evacuation is now in effect. told evacuate now. pls dispatch FD.
disaster,utility,water_outage,2,This is an emergency. water stopped. Please send help immediately.
disaster,supply_request,clothing,4,plz help us asap. need warm cloths badly. need emergncy crew now.
disaster,trapped,in_vehicle,2,Please respond as soon as possible. trapped vehicle. traped in vehical. pls dispatch FD.
disaster,flooding,flash_flood,1,A fast-moving flash flood is entering the area. pls send help asap.
disaster,fire,structural_fire,2,anybody there. smoke coming from the roof. rspnd 2 this msg.
disaster,missing_person,elderly,1,SOS pls rspnd. elderly person lost. ETA pls.
disaster,trapped,in_vehicle,2,emergncy need help. trpd in veh. Please respond.
disaster,utility,power_outage,4,Need urgent assistance. no electricity for hours. power is out. We are waiting in a safe place for responders.
disaster,trapped,under_debris,1,Urgent situation here. trapped under stuff help. send help quick.
disaster,trapped,in_vehicle,2,trpd in veh. trapped in car. send emergency services.
disaster,flooding,house_flooding,2,Help help. Floodwater is entering every room in the house. water entering the home. Requesting immediate response.
disaster,infrastructure_damage,utility,2,mayday. power lins are down. pwr poles down. need svc rn.
disaster,flooding,house_flooding,2,urgent msg. water entering the home. need emergncy crew now.
disaster,trapped,in_building,1,anybody there. stuck in building. send someone quick.
disaster,fire,vehicle_fire,3,urgent situation pls help. car on fire. need immediate response.
disaster,utility,power_outage,4,anybody there. powr has ben out for hrs. Please send help immediately.
disaster,flooding,street_flooding,3,Anyone there. st fldg bad. send aid 2 loc.
disaster,missing_person,elderly,1,Emergency. missing sr citizen. Send someone quickly.
disaster,structure_damage,light,4,SOS. some cracks in walls. minor damage building. Requesting immediate response.
disaster,fire,vehicle_fire,3,help needed asap. vehicle burning bad. engine fire. pls respond.
disaster,structure_damage,moderate,2,sum1 help. walls cracking badly. structure compromised. send someone quick.
disaster,flooding,street_flooding,3,omg help. cant drive flooded. respond asap.
disaster,flooding,street_flooding,3,emergency help. rds flooded no exit. cant drive flooded. Waiting for assistance.
disaster,evacuation,mandatory,1,help us. have to evacuate now. must evacuate now. need emergncy crew now.
disaster,missing_person,child,1,help needed asap. chld is mising. send help imediately.
disaster,structure_damage,light,4,Requesting immediate help. building damage minor. Please respond.
disaster,infrastructure_damage,road,5,Help help. rd closed major dmg. hiway damged cant pass. rspnd 2 this msg.
disaster,medical,light_bleeding,3,urgent situation pls help. sm cut bleedin a bit. cut needs stitches. send help imediately.
disaster,utility,power_outage,4,We need help. electrcity is completly out. hurry pls.
disaster,evacuation,voluntary,5,Help help. considring evacution. send aid 2 loc.
disaster,fire,vehicle_fire,3,Please respond as soon as possible. vehicle burning. send help imediately.
disaster,structure_damage,severe,1,We need help. building collapsed help. building fell down. We are waiting in a safe place for responders.
disaster,fire,vehicle_fire,3,Requesting immediate help. veh fire on rd. Over and out.
disaster,infrastructure_damage,other,4,urgent. public facility destroyed. over n out.
disaster,flooding,house_flooding,2,SOS pls rspnd. house flooding bad. plz send responders quick.
disaster,fire,vehicle_fire,3,sum1 help. vehical caught fire. engine fire. Please send help immediately.
disaster,missing_person,adult,2,need emerg svc. person disappeared idk where. help needed now.
disaster,trapped,under_debris,1,emergency situation. cant get out under rubble. Emergency crews are needed at this location.
disaster,infrastructure_damage,utility,2,infrastructure destroyed. need emergncy crew now.
disaster,evacuation,mandatory,1,urgent msg. must evacuate now. waiting for help.
disaster,structure_damage,severe,1,emergency help. bulding completly colapsed. building fell down. Emergency crews are needed at this location.
disaster,evacuation,voluntary,5,Please help. preparing to evacuate. Authorities recommend that residents consider leaving early. send help quick.
disaster,medical,heavy_bleeding,1,emergncy need help. person bleeding heavily. arterial bleed. respond asap.
disaster,missing_person,elderly,1,hlp pls. elderly missing. over n out.
disaster,flooding,house_flooding,2,plz help us asap. basement completely flooded. pls respond.
disaster,missing_person,adult,2,Please respond as soon as possible. cant find family member. An adult family member has not returned since the evacuation. Over and out.
disaster,utility,gas_leak,1,help needed asap. There is a strong smell of gas throughout the property. need svc rn.
disaster,fire,structural_fire,2,need help now. bldg fire send fd. Emergency crews are needed at this location.
disaster,fire,structural_fire,2,mayday. Heavy smoke is filling the apartment block. need svc rn.
disaster,medical,illness,2,This is an emergency. bad reaction to medication. person super ill. need svc rn.
disaster,utility,water_outage,2,no running h2o. plz send responders quick.
disaster,supply_request,other,,We need help. need suplies. need svc rn.
disaster,trapped,in_vehicle,2,need help now. trapped in the vehicle. send emergency services.
disaster,trapped,in_vehicle,2,Anyone there. The doors are jammed and we cannot exit the vehicle. stuck in the truck. need immediate response.
disaster,missing_person,elderly,1,Help help. We cannot locate a vulnerable older family member. need emergncy crew now.
disaster,missing_person,adult,2,Please help. adult hasnt returnd. someone hasnt come back. Emergency crews are needed at this location.
disaster,flooding,flash_flood,1,We need help. flood coming quick. plz send responders quick.
disaster,medical,heavy_bleeding,1,Mayday mayday. arterial bld pls hurry. Over and out.
disaster,infrastructure_damage,bridge,3,sum1 help. brg out no access. req rescue asap.
disaster,trapped,in_vehicle,2,help needed asap. trapped in car. trapped in the vehicle. send emergency services.
disaster,missing_person,adult,2,emergncy need help. adult hasnt returnd. over n out.
disaster,fire,wildfire,1,mayday. forest fire coming towards us. flames spreading across the hillside. We are waiting in a safe place for responders.
disaster,trapped,in_vehicle,2,urgent. trapped vehicle. Send someone quickly.
disaster,evacuation,voluntary,5,emergncy need help. vol evac advised. send help imediately.
disaster,missing_person,adult,2,emergncy need help. person disappeared idk where. need svc rn.
disaster,evacuation,voluntary,5,urgent. considering evacuation. planning to leave. We are waiting in a safe place for responders.
disaster,supply_request,food,3,Anyone there. no food supplies. req food 4 evacuees. We are waiting in a safe place for responders.
disaster,evacuation,mandatory,1,Urgent situation here. forced to evacuate. Please send help immediately.
disaster,evacuation,voluntary,5,urgent. preparing to evacuate help. Authorities recommend that residents consider leaving early. rspnd 2 this msg.
disaster,medical,illness,2,Anyone there. guy real sick. Emergency crews are needed at this location.
disaster,missing_person,child,1,emergency situation. cant find child anywhere. need immediate response.
disaster,missing_person,adult,2,Help help. adult gone. waiting for help.
disaster,structure_damage,severe,1,building collapse. Please respond.
disaster,utility,gas_leak,1,This is an emergency. smell gas. gas leak detected. need emergncy crew now.
disaster,fire,wildfire,1,SOS pls rspnd. flames spreading fast on hill. fire spreading real fast. need help rn.
disaster,trapped,in_vehicle,2,omg help. stuck in car need extrctn. car door jamd cant exit. send emergency services.
disaster,supply_request,food,3,urgent. running outta food. need immediate response.
disaster,trapped,in_building,1,need emerg svc. trpd in bldg. plz send responders quick.
disaster,structure_damage,moderate,2,nd help rn. structure compromised. Need help now.
disaster,flooding,street_flooding,3,Please help. roads flooded. We are waiting in a safe place for responders.
disaster,flooding,flash_flood,1,emergency help. watr risin rapidly. Please send help immediately.
disaster,infrastructure_damage,road,5,hlp pls. road washed away. highway damaged. over n out.
disaster,medical,heavy_bleeding,1,urgent situation pls help. bleedng thru bandage. pls send help asap.
disaster,missing_person,child,1,urgent help needed. kid wandered off. need help rn.
disaster,missing_person,child,1,nd help rn. lost chld near evac ctr. lost sight of my kid. rspnd 2 this msg.
disaster,medical,injury,1,anybody there. he fell got hurt. Requesting immediate response.
disaster,infrastructure_damage,road,5,hlp pls. road is completly destroyd. over n out.
disaster,fire,wildfire,1,urgent help needed. wildfire outta control. send emergency services.
disaster,flooding,house_flooding,2,urgent. water in the house. pls send help asap.
disaster,supply_request,clothing,4,nd help rn. need blankets n clothes. need warm cloths badly. pls send help asap.
disaster,supply_request,other,,mayday. The shelter needs basic hygiene and emergency supplies. Requesting immediate response.
disaster,supply_request,water,2,nd help rn. drinkng water ran out. need h2o. Requesting immediate response.
disaster,flooding,street_flooding,3,hlp pls. Flooding has blocked the only road out. need help rn.
disaster,structure_damage,moderate,2,need assistance rn. walls crackng badly. send someone quick.
disaster,infrastructure_damage,road,5,pls help. road washed away help. Emergency crews are needed at this location.
disaster,structure_damage,light,4,urgent situation pls help. roof dmg minor. light structural damage. plz send responders quick.
disaster,fire,vehicle_fire,3,911 situation here. engin is burnin. car engine on fire. pls respond.
disaster,infrastructure_damage,utility,2,pwr poles down. waiting for help.
disaster,trapped,in_building,1,help. trapped help. trapped inside building. ETA pls.
disaster,infrastructure_damage,road,5,help needed asap. road collapse. Please respond.
disaster,utility,gas_leak,1,SOS pls rspnd. gas ln leak. Please acknowledge this message and dispatch assistance.
disaster,trapped,in_vehicle,2,plz help us asap. The doors are jammed and we cannot exit the vehicle. cant get out vehicle. send help imediately.
disaster,utility,water_outage,2,emergncy need help. The local water supply has completely stopped. water system down. Over and out.
disaster,fire,vehicle_fire,3,urgent. car eng fire rn. rspnd 2 this msg.
disaster,structure_damage,light,4,urgent. smal cracks in bulding. minor damage to building. Please acknowledge this message and dispatch assistance.
disaster,missing_person,elderly,1,mayday. An elderly relative went missing during the emergency. over n out.
disaster,missing_person,elderly,1,Requesting immediate help. old person missing. need svc rn.
disaster,supply_request,clothing,4,need emerg svc. clothing destroyed. hurry pls.
disaster,structure_damage,severe,1,need emerg svc. bulding completly colapsed. total bldg collapse. pls dispatch FD.
disaster,evacuation,voluntary,5,We need help. considring evacution. Emergency crews are needed at this location.
disaster,supply_request,clothing,4,hlp pls. clothing destroyed. hurry pls.
disaster,structure_damage,light,4,This is an emergency. some cracks in walls. lt struct dmg. hurry pls.
disaster,structure_damage,severe,1,sum1 help. structure completely destroyed. send someone quick.
disaster,missing_person,adult,2,SOS. We became separated and cannot locate this person. someone hasnt come back. need help rn.
disaster,fire,wildfire,1,need emerg svc. fire jumping from tree to tree. wfire heading this way asap. send help imediately.
disaster,structure_damage,moderate,2,SOS. moderate damage. Part of the structure has failed but it is still standing. respond asap.
disaster,utility,power_outage,4,omg help. lost power. electrical grid down. We are waiting in a safe place for responders.
disaster,missing_person,child,1,We require emergency assistance. A young child was separated from the family. ETA pls.
disaster,flooding,flash_flood,1,urgent help needed. water rushing in fast. plz send responders quick.
disaster,missing_person,elderly,1,emergncy need help. can't find elderly relative. missing sr citizen. ETA pls.
disaster,flooding,house_flooding,2,emergency help. The ground floor is quickly filling with water. pls dispatch FD.
disaster,supply_request,other,,urgent msg. need emergency suplies. need emergency supplies. req rescue asap.
disaster,flooding,street_flooding,3,Need urgent assistance. streets underwater. streets under water. pls dispatch FD.
disaster,infrastructure_damage,utility,2,Requesting immediate help. utility poles fallen. power lines fell. plz send responders quick.
disaster,utility,gas_leak,1,Anyone there. smell gas. Please respond.
disaster,utility,water_outage,2,Please help. pipes dry no water. need immediate response.
disaster,medical,light_bleeding,3,Can someone assist us. bleeding has slowed. pls send help asap.
disaster,fire,wildfire,1,anybody there. fire jumping from tree to tree. Waiting for assistance.
disaster,fire,structural_fire,2,urgent. The building has caught fire and needs an immediate response. Over and out.
disaster,utility,gas_leak,1,We require emergency assistance. There is a strong smell of gas throughout the property. We are waiting in a safe place for responders.
disaster,flooding,flash_flood,1,need help now. flood coming quick. waiting for help.
disaster,supply_request,other,,Please help. basic necesities needed. The shelter needs basic hygiene and emergency supplies. ETA pls.
disaster,supply_request,clothing,4,emergncy need help. need clothes. need cloths. send emergency services.
disaster,utility,power_outage,4,need help now. lost power. over n out.
disaster,trapped,in_vehicle,2,sum1 help. traped in vehical. trapped in the vehicle. hurry pls.
disaster,medical,unconscious,2,anybody there. no resp from pt. Please respond.
disaster,fire,structural_fire,2,omg help. building burning down. fire in building bad. We are waiting in a safe place for responders.
disaster,evacuation,voluntary,5,hlp pls. prepairing to evac. over n out.
disaster,infrastructure_damage,road,5,urgent help needed. road is completly destroyd. street destroyed bad. need emergncy crew now.
disaster,fire,structural_fire,2,need emerg svc. structure engulfed in flames. Please respond.
disaster,infrastructure_damage,utility,2,Need urgent assistance. power lines down. rspnd 2 this msg.
disaster,utility,water_outage,2,water out. Waiting for assistance.
disaster,evacuation,voluntary,5,We need help. need to evacuate maybe. should we evacuate. send someone quick.
disaster,supply_request,water,2,urgent. no drinking water. ETA pls.
disaster,infrastructure_damage,road,5,anybody there. The main access road has collapsed and cannot be used. road cant pass. hurry pls.
disaster,fire,wildfire,1,anybody there. fire jumping from tree to tree. flames coming our way. need help rn.
disaster,fire,structural_fire,2,Emergency. Heavy smoke is filling the apartment block. ETA pls.
disaster,supply_request,clothing,4,plz help us asap. Displaced residents need dry and warm clothing. ETA pls.
disaster,supply_request,water,2,Help help. dehydrated need water bad. rspnd 2 this msg.
disaster,utility,gas_leak,1,need emerg svc. gas leak detected. send someone quick.
disaster,fire,vehicle_fire,3,help us. vehicle burning. car engine on fire. send emergency services.
disaster,medical,unconscious,2,help. lost conciousness. Send emergency services.
disaster,medical,heavy_bleeding,1,Need urgent assistance. uncontrolled bleeding. hurry pls.
disaster,structure_damage,light,4,urgent msg. light structural damage. hurry pls.
disaster,medical,light_bleeding,3,help needed asap. minor lac pls chk. scrape still bleedin. send help imediately.
disaster,structure_damage,severe,1,urgent. building fell down. building collapse. Emergency crews are needed at this location.
disaster,infrastructure_damage,bridge,3,brg unsafe do not cross. bridge damaged unstable. Emergency crews are needed at this location.
disaster,fire,wildfire,1,hlp pls. forrest fire movin fast. Waiting for assistance.
disaster,missing_person,child,1,anybody there. kid missing. Send emergency services.
disaster,missing_person,elderly,1,SOS. senior wandered off. senor wanderd off. We are waiting in a safe place for responders.
disaster,utility,gas_leak,1,Emergency. gass leak in bulding. send help imediately.
disaster,utility,gas_leak,1,Urgent situation here. gas leak detected. pls dispatch FD.
disaster,medical,unconscious,2,nd help rn. in n out of conc pls hurry. collapsd n unresponive. Please respond.
disaster,medical,heavy_bleeding,1,Emergency. lost alot of blood. so much blood. send emergency services.
disaster,flooding,house_flooding,2,911 situation here. water everywhere in house. basement completely flooded. pls respond.
disaster,trapped,under_debris,1,Requesting immediate help. trapped under stuff help. Need help now.
disaster,utility,water_outage,2,We require emergency assistance. water system fail. need immediate response.
disaster,trapped,in_vehicle,2,emergency situation. trpd in veh. traped in vehical. help needed now.
disaster,evacuation,voluntary,5,This is an emergency. planning 2 leave. over n out.
disaster,medical,light_bleeding,3,need emerg svc. bleed controlled nd medic. send someone quick.
disaster,structure_damage,moderate,2,We require emergency assistance. moderate damage. structure compromised. ETA pls.
disaster,supply_request,food,3,Can someone assist us. need food. send someone quick.
disaster,supply_request,water,2,help us. We urgently need safe drinking water. need H2O asap. help needed now.
disaster,missing_person,adult,2,Emergency. adult missing. send help imediately.
disaster,fire,wildfire,1,This is an emergency. forest fire coming towards us. Over and out.
disaster,fire,wildfire,1,Help help. wildfire approaching our area. need emergncy crew now.
disaster,flooding,flash_flood,1,help needed asap. watr risin rapidly. send emergency services.
disaster,evacuation,mandatory,1,We need help. told evacuate now. manditory evacution order. ETA pls.
disaster,structure_damage,light,4,nd help rn. light structural damage. Please acknowledge this message and dispatch assistance.
disaster,flooding,flash_flood,1,Can someone assist us. flood water rising fast. send help imediately.
disaster,trapped,in_vehicle,2,theres emergency. trpd in veh. Send someone quickly.
disaster,infrastructure_damage,road,5,need emerg svc. road washed away. waiting for help.
disaster,utility,water_outage,2,This is an emergency. water out. send help imediately.
disaster,supply_request,food,3,emergncy need help. out of food. running outta food. Over and out.
disaster,trapped,under_debris,1,need assistance rn. trapped under debris. rspnd 2 this msg.
disaster,utility,water_outage,2,SOS. water stopped running. The local water supply has completely stopped. help needed now.
disaster,flooding,street_flooding,3,Can someone assist us. roads flooded. road impassable water. need help rn.
disaster,utility,gas_leak,1,need assistance rn. smell gas everywhere. rspnd 2 this msg.
disaster,supply_request,water,2,help. need water bottles. Please send help immediately.
disaster,flooding,house_flooding,2,mayday. home fldg need help. basment is floded. ETA pls.
disaster,flooding,flash_flood,1,nd help rn. flood coming quick. sudden flood waters rising. Need help now.
disaster,utility,water_outage,2,anybody there. No water is coming from any of the taps. Please acknowledge this message and dispatch assistance.
disaster,structure_damage,light,4,need emerg svc. roof partially damaged. req rescue asap.
disaster,flooding,street_flooding,3,Need urgent assistance. Flooding has blocked the only road out. send aid 2 loc.
disaster,infrastructure_damage,utility,2,urgent. power lines down. water main broken. help needed now.
disaster,medical,unconscious,2,We need help. not breathing good n unconscious. plz send responders quick.
disaster,infrastructure_damage,bridge,3,help us. brg unsafe do not cross. We are waiting in a safe place for responders.
disaster,fire,wildfire,1,SOS pls rspnd. flames spreading fast on hill. send help quick.
disaster,fire,vehicle_fire,3,mayday. vehicle in flames on the road. car engine on fire. rspnd 2 this msg.
disaster,supply_request,other,,Requesting immediate help. need assistance with resources. The shelter needs basic hygiene and emergency supplies. rspnd 2 this msg.
disaster,medical,illness,2,emergency help. chest pn getting worse. seizre happning rn. waiting for help.
disaster,evacuation,voluntary,5,urgent. need to evacuate maybe. We are waiting in a safe place for responders.
disaster,structure_damage,moderate,2,hlp pls. The property has major cracks and may be unsafe. send help quick.
disaster,medical,heavy_bleeding,1,help needed asap. major blood loss. help needed now.
disaster,fire,wildfire,1,help needed asap. wfire heading this way asap. forest fire coming towards us. Requesting immediate response.
disaster,infrastructure_damage,other,4,urgent help needed. comm towers down. Requesting immediate response.
disaster,medical,heavy_bleeding,1,urgent. deep cut bleeding heavily. Please send help immediately.
disaster,structure_damage,moderate,2,Please help. signficant bulding damge. need emergncy crew now.
disaster,flooding,flash_flood,1,Emergency. A fast-moving flash flood is entering the area. flash flood warning area. pls send help asap.
disaster,structure_damage,moderate,2,Please respond as soon as possible. big building damage. send help quick.
disaster,supply_request,food,3,urgent situation pls help. req food 4 evacuees. Emergency crews are needed at this location.
disaster,fire,structural_fire,2,Emergency. apartment complex on fire. send aid 2 loc.
disaster,medical,illness,2,This is an emergency. poss heart atk pls hurry. cant breath. Need help now.
disaster,missing_person,adult,2,Mayday mayday. adult gone. hurry pls.
disaster,flooding,street_flooding,3,pls help. strets are floded. Send someone quickly.
disaster,structure_damage,severe,1,anybody there. rubble covers the entire building site. Send emergency services.
disaster,utility,gas_leak,1,urgent help needed. smells like gas bad. send aid 2 loc.
disaster,medical,light_bleeding,3,This is an emergency. scrape still bleedin. superficial bleeding. hurry pls.
disaster,structure_damage,severe,1,emergency help. structure completely destroyed. building fell down. Requesting immediate response.
disaster,trapped,in_vehicle,2,emergncy need help. trapped in car help. Send someone quickly.
disaster,fire,vehicle_fire,3,SOS. veh fire on rd. truck burning. send someone quick.
disaster,trapped,in_vehicle,2,Mayday mayday. stuck in the truck. trapped in the vehicle. Please send help immediately.
disaster,structure_damage,moderate,2,hlp pls. moderate damage. mod struct dmg. send emergency services.
disaster,utility,gas_leak,1,urgent help needed. gas odor strong. need immediate response.
disaster,structure_damage,moderate,2,urgent help needed. The property has major cracks and may be unsafe. structure compromized. over n out.
disaster,medical,light_bleeding,3,Emergency. minor lac pls chk. bleed controlled nd medic. pls dispatch FD.
disaster,flooding,house_flooding,2,help us. basement completely flooded. send aid 2 loc.
disaster,supply_request,other,,"Please help. We require batteries, torches, and sanitation items. send aid 2 loc."
disaster,missing_person,elderly,1,911 situation here. missing sr citizen. cant find elderly fam mbr. pls send help asap.
disaster,medical,injury,1,Please help. got hurt badly. pls dispatch FD.
disaster,missing_person,elderly,1,We need help. elderley person mising. Over and out.
disaster,evacuation,voluntary,5,nd help rn. thinking bout evacuating. Please acknowledge this message and dispatch assistance.
disaster,structure_damage,moderate,2,Anyone there. signficant bulding damge. walls cracking badly. pls dispatch FD.
disaster,flooding,flash_flood,1,Need urgent assistance. water rising real fast. flash flod comin fast. pls respond.
disaster,flooding,house_flooding,2,house flooding bad. Waiting for assistance.
disaster,flooding,house_flooding,2,Please help. hse filling w wtr. water thru doors. send emergency services.
disaster,missing_person,elderly,1,cant find elderly relative. elderly missing. Emergency crews are needed at this location.
disaster,infrastructure_damage,utility,2,We require emergency assistance. power lins are down. We are waiting in a safe place for responders.
disaster,evacuation,mandatory,1,help us. mand evac now. need svc rn.
disaster,evacuation,voluntary,5,hlp pls. should we evacuate. over n out.
disaster,evacuation,voluntary,5,Emergency. preparing to evacuate. rspnd 2 this msg.
disaster,evacuation,voluntary,5,We need help. planning to leave. over n out.
disaster,supply_request,clothing,4,urgent msg. no warm clothes. Send emergency services.
disaster,evacuation,voluntary,5,help us. preparing to evacuate help. need svc rn.
disaster,fire,wildfire,1,urgent. flames spreading fast on hill. forest fire coming towards us. need emergncy crew now.
disaster,medical,light_bleeding,3,plz help us asap. minor bleeding. respond asap.
disaster,flooding,house_flooding,2,Can someone assist us. house is flooding. help needed now.
disaster,structure_damage,severe,1,Help help. sev struct dmg bldg down. total structural failure. rspnd 2 this msg.
disaster,medical,light_bleeding,3,We require emergency assistance. small wound bleeding. Send someone quickly.
disaster,medical,injury,1,workplace injury. over n out.
disaster,medical,injury,1,Emergency. workplace injury. hurt in sports thing. over n out.
disaster,fire,vehicle_fire,3,omg help. car on fire. ETA pls.
disaster,evacuation,voluntary,5,Mayday mayday. considering evacuation. Send emergency services.
disaster,medical,heavy_bleeding,1,emergency help. injury bleeding alot. heavy bleeding. send someone quick.
disaster,infrastructure_damage,utility,2,Requesting immediate help. infrastructure destroyed. water main broken. Please send help immediately.
disaster,fire,vehicle_fire,3,Help help. engin is burnin. car fire. rspnd 2 this msg.
disaster,infrastructure_damage,road,5,theres emergency. road cant pass. send emergency services.
disaster,medical,unconscious,2,need help now. barely concious nd fading. need emergncy crew now.
disaster,fire,structural_fire,2,emergency help. structure engulfed in flames. Heavy smoke is filling the apartment block. need immediate response.
disaster,supply_request,water,2,theres emergency. need h2o. We urgently need safe drinking water. Emergency crews are needed at this location.
disaster,trapped,in_vehicle,2,Requesting immediate help. trapped in the vehicle. can't get out of vehicle. over n out.
disaster,structure_damage,moderate,2,urgent help needed. building partially collapsed. building partial collapse. Please acknowledge this message and dispatch assistance.
disaster,structure_damage,moderate,2,emergncy need help. walls cracking bad. Need help now.
disaster,trapped,in_building,1,Help help. We are trapped inside and every exit is blocked. ETA pls.
disaster,fire,wildfire,1,urgent help needed. Forest fire smoke and flames are getting closer. respond asap.
disaster,fire,wildfire,1,wildfire coming this way. wild fire approaching. pls send help asap.
disaster,structure_damage,light,4,SOS. roof dmg minor. roof damaged. ETA pls.
disaster,supply_request,food,3,emergncy need help. out of food. send help quick.
disaster,evacuation,mandatory,1,We need help. evacuation order. Please respond.
disaster,evacuation,voluntary,5,Emergency. Authorities recommend that residents consider leaving early. should we evacuate. Requesting immediate response.
disaster,trapped,under_debris,1,urgent. Someone is pinned beneath collapsed building debris. need help rn.
disaster,flooding,house_flooding,2,Please help. house flooding bad. req rescue asap.
disaster,trapped,under_debris,1,theres emergency. can't get out from under debris. stuck under debris. rspnd 2 this msg.
disaster,fire,vehicle_fire,3,need help now. vehicle burning bad. Need help now.
disaster,utility,power_outage,4,Help help. no electric for hrs. Waiting for assistance.
disaster,utility,gas_leak,1,help needed asap. smel gas evrywhere. need immediate response.
disaster,supply_request,other,,SOS. need suplies. send help quick.
disaster,utility,water_outage,2,hlp pls. water system fail. The local water supply has completely stopped. pls send help asap.
disaster,trapped,in_building,1,sum1 help. stuck in the building. trapped help. rspnd 2 this msg.
